SRC IP,Arrival Time,ARP,LLC,EAPOL,IP,ICMP,ICMP6,TCP,UDP,TCP_w_size,HTTP,HTTPS,DHCP,BOOTP,SSDP,DNS,MDNS,NTP,FTP,IP_padding,IP_ralert,Portcl_src,Portcl_dst,Pck_size,Pck_rawdata,Entropy,Flow Volume,Flow Per Second,Flow Duration,Average Flow Rate
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.430767799400558,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.386169379780282,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.355979294349741,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.073834419250488,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.408998617988998,1514,1460,44.26486611366272,34.20319844890915
192.168.29.8,8.076022386550903,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3794455604268805,1514,1460,44.267054080963135,34.20150790316742
192.168.29.8,8.076022386550903,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3599775802505265,1514,1460,44.267054080963135,34.20150790316742
192.168.29.8,8.076022386550903,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.387202857231872,1514,1460,44.267054080963135,34.20150790316742
192.168.29.8,8.076022386550903,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.419928608429278,1514,1460,44.267054080963135,34.20150790316742
192.168.29.8,8.076381206512451,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.373640899465641,1514,1460,44.26741290092468,34.20123067477419
192.168.29.8,8.076381206512451,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.425994853206286,1514,1460,44.26741290092468,34.20123067477419
192.168.29.8,8.076381206512451,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.339686732887098,1514,1460,44.26741290092468,34.20123067477419
192.168.29.8,8.076381206512451,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.440799273025315,1514,1460,44.26741290092468,34.20123067477419
192.168.29.8,8.076381206512451,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.316148719920878,1514,1460,44.26741290092468,34.20123067477419
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.426837628393334,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.351997592063187,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.414912239759032,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.280677893070469,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.496422691135588,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.416035136842508,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.366609518105847,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.3413871927438645,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.372808285472377,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077301263809204,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.438201910882985,1514,1460,44.268332958221436,34.20051984855289
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.376698138550961,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.392521537972263,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.35442596769757,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.371451546775904,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.24216300042345,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.438487024944675,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.310081399450664,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.077962398529053,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.33634527971955,1514,1460,44.268994092941284,34.200009081331444
192.168.29.8,8.078444242477417,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,291,1,6.312843958700742,305,251,44.26947593688965,6.889623008747755
192.168.29.8,8.082840204238892,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,0,54,0,44.27387189865112,1.2196809920671339
192.168.29.8,8.083341360092163,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,40,0,0,54,0,44.274373054504395,1.2196671861061201
192.168.29.8,13.111299276351929,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,48,1,3.0,62,8,49.30233097076416,1.2575470323454978
192.168.29.8,13.114946365356445,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,46,1,2.584962500721156,60,6,49.30597805976868,1.2168909807907682
192.168.29.8,13.122360229492188,0,0,0,1,0,0,1,0,64240,0,0,0,0,0,0,0,0,0,0,0,3,3,52,0,0,66,0,49.31339192390442,1.3383788343305347
192.168.29.8,13.12558126449585,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,40,0,0,54,0,49.31661295890808,1.0949657074988959
192.168.29.8,13.12558126449585,0,0,0,1,0,0,1,0,512,0,0,0,0,0,0,0,0,1,0,0,3,1,58,1,4.169925001442313,72,18,49.31661295890808,1.4599542766651945
192.168.29.8,13.135782241821289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.526563605580615,1514,1460,49.32681393623352,30.69324529975117
192.168.29.8,13.135782241821289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.749423794014508,1514,1460,49.32681393623352,30.69324529975117
192.168.29.8,13.135782241821289,0,0,0,1,0,0,1,0,513,0,0,0,0,0,0,0,0,0,0,0,3,3,1500,1,7.834672223220549,1514,1460,49.32681393623352,30.69324529975117
